File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF978GOF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR157CEN	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1565'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7755/'], '@type': ['Target', 'Item'], 'name': 'ZNF205-human', 'label': 'ZNF205', '@id': '/targets/ZNF205-human/', 'title': 'ZNF205 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'd700fe56-5b99-4885-9193-08742c0d9219', 'status': 'released'}				ZNF205-human	DNA						2018-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF367WAT/, /files/ENCFF445HSH/, /files/ENCFF723HPB/	322945	ENCODE Processing Pipeline	c7f0603153093f32e16af39b61d43f4e		https://www.encodeproject.org/files/ENCFF978GOF/@@download/ENCFF978GOF.bed.gz				released	s3://encode-public/2020/12/01/27eb60f2-9f92-4539-a390-5df60a164852/ENCFF978GOF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/27eb60f2-9f92-4539-a390-5df60a164852/ENCFF978GOF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing biosample characterization, missing genetic modification reagents		
ENCFF645QRU	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR587BVQ	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:TFAP4'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7023/'], '@type': ['Target', 'Item'], 'label': 'TFAP4', 'title': 'TFAP4 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6fdc4278-4456-4d1e-b8f7-7b7a685efb8c', 'schema_version': '14', 'name': 'TFAP4-human', '@id': '/targets/TFAP4-human/', 'status': 'released'}				TFAP4-human	DNA				formaldehyde		2020-07-09	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF472MUF/, /files/ENCFF723HPB/, /files/ENCFF301KER/	843814	ENCODE Processing Pipeline	016fe92cfad7b125e57de735a5ad2afe		https://www.encodeproject.org/files/ENCFF645QRU/@@download/ENCFF645QRU.bed.gz				released	s3://encode-public/2020/07/06/cd0f0043-2d6b-4611-9667-d48ceb82e2eb/ENCFF645QRU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/06/cd0f0043-2d6b-4611-9667-d48ceb82e2eb/ENCFF645QRU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	missing genetic modification reagents		
ENCFF146TSX	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR022WVP	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	10.0 minute							JUN-human	DNA				formaldehyde		2017-10-19	GGR		sonication (Bioruptor Twin)	>200	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF163OGB/, /files/ENCFF797ZYM/, /files/ENCFF356LFX/, /files/ENCFF901ASL/, /files/ENCFF351ZID/, /files/ENCFF563UJK/, /files/ENCFF337EKS/	1078367	ENCODE Processing Pipeline	dc17937353b8db76a0cba9fd91e3711c		https://www.encodeproject.org/files/ENCFF146TSX/@@download/ENCFF146TSX.bed.gz				released	s3://encode-public/2021/01/01/cea742bd-0d16-4b7d-a5bc-8490ae3231b1/ENCFF146TSX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/01/cea742bd-0d16-4b7d-a5bc-8490ae3231b1/ENCFF146TSX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF993YLA	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR876UZD	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	5 hour							CTCF-human	DNA				formaldehyde		2016-12-20	GGR		sonication (Bioruptor Twin)	>200	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF627FYR/, /files/ENCFF356LFX/, /files/ENCFF580AUG/, /files/ENCFF673HVT/, /files/ENCFF594LZX/, /files/ENCFF014XCO/, /files/ENCFF305GVY/	778856	ENCODE Processing Pipeline	5a45f4d65c2554356c442338321dc06b		https://www.encodeproject.org/files/ENCFF993YLA/@@download/ENCFF993YLA.bed.gz				released	s3://encode-public/2020/10/01/0847004a-24ee-4afa-a2a8-c8f1fe5d330d/ENCFF993YLA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/01/0847004a-24ee-4afa-a2a8-c8f1fe5d330d/ENCFF993YLA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF437MOR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR044IFH	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	25.0 minute							EP300-human	DNA				formaldehyde		2017-10-19	GGR		sonication (Bioruptor Twin)	>200	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF572MDK/, /files/ENCFF931BOE/, /files/ENCFF144PXM/, /files/ENCFF696KGH/, /files/ENCFF356LFX/, /files/ENCFF496UXA/, /files/ENCFF765QSZ/	427710	ENCODE Processing Pipeline	c1203aaa77bd91d505c1df430314fec8		https://www.encodeproject.org/files/ENCFF437MOR/@@download/ENCFF437MOR.bed.gz				released	s3://encode-public/2021/01/01/72cad6e0-4e8a-469d-a711-f3c788c48e07/ENCFF437MOR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/01/72cad6e0-4e8a-469d-a711-f3c788c48e07/ENCFF437MOR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF351CJJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR174FJD	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	10.0 minute							EP300-human	DNA				formaldehyde		2017-10-19	GGR		sonication (Bioruptor Twin)	>200	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF337EKS/, /files/ENCFF786CNI/, /files/ENCFF797ZYM/, /files/ENCFF563UJK/, /files/ENCFF356LFX/, /files/ENCFF056SLR/, /files/ENCFF507NGF/	652827	ENCODE Processing Pipeline	bb896d8400793ee40baf78f99bd80af2		https://www.encodeproject.org/files/ENCFF351CJJ/@@download/ENCFF351CJJ.bed.gz				released	s3://encode-public/2021/01/01/7734cc26-d434-47ad-ad61-cacb46ae8ce9/ENCFF351CJJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/01/7734cc26-d434-47ad-ad61-cacb46ae8ce9/ENCFF351CJJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF624ZSR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR035OXA	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens										CTCF-human	DNA				formaldehyde		2016-12-20	GGR		sonication (Bioruptor Twin)	>200	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF356LFX/, /files/ENCFF785FWC/, /files/ENCFF018MGS/, /files/ENCFF090GDX/, /files/ENCFF906AST/, /files/ENCFF425ONK/, /files/ENCFF069UYF/	761536	ENCODE Processing Pipeline	28df1622fd35c6caacfe9351815c7c9e		https://www.encodeproject.org/files/ENCFF624ZSR/@@download/ENCFF624ZSR.bed.gz				released	s3://encode-public/2020/10/02/19a85321-9654-44ad-bfda-de470f65075a/ENCFF624ZSR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/02/19a85321-9654-44ad-bfda-de470f65075a/ENCFF624ZSR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF801XGK	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR377EZA	TF ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	17β-estradiol, CSF1, Interleukin-3	10 nM, 100 nM								Cebpa-rat	DNA						2022-05-10	community		shearing (Covaris generic)		1	1_1							/files/ENCFF943PUX/, /files/ENCFF662LAI/	2752790	Roderic Guigo, CRG	d928d315a4b77895375da0240b47087c		https://www.encodeproject.org/files/ENCFF801XGK/@@download/ENCFF801XGK.bed.gz				released	s3://encode-public/2022/01/27/c3f86a6b-327a-4dc7-b2ed-b638692f2f5c/ENCFF801XGK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/01/27/c3f86a6b-327a-4dc7-b2ed-b638692f2f5c/ENCFF801XGK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF173YBV	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR377EZA	TF ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	17β-estradiol, CSF1, Interleukin-3	10 nM, 100 nM								Cebpa-rat	DNA						2022-05-10	community		shearing (Covaris generic)		1, 2	1_1, 2_1							/files/ENCFF248IGS/, /files/ENCFF356LFX/, /files/ENCFF993OVZ/, /files/ENCFF109WOM/, /files/ENCFF085CIB/	77022	ENCODE Processing Pipeline	ef4afa7e9783fa6973686dbd52f36540		https://www.encodeproject.org/files/ENCFF173YBV/@@download/ENCFF173YBV.bed.gz				released	s3://encode-public/2023/02/12/1257f674-7823-4aa2-92ad-1c91246a1172/ENCFF173YBV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/12/1257f674-7823-4aa2-92ad-1c91246a1172/ENCFF173YBV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.1 GRCh38	released			
ENCFF080KWE	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR388ZRV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/282890/'], '@type': ['Target', 'Item'], 'name': 'ZNF311-human', 'label': 'ZNF311', '@id': '/targets/ZNF311-human/', 'title': 'ZNF311 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '151b817d-4c26-4b53-83f3-0a3bb0e653a1', 'status': 'released'}				ZNF311-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF845CVA/, /files/ENCFF356LFX/, /files/ENCFF174OKT/, /files/ENCFF701BKH/	139362	ENCODE Processing Pipeline	5a855f38df14a9bab3e7e84b160876f2		https://www.encodeproject.org/files/ENCFF080KWE/@@download/ENCFF080KWE.bed.gz				released	s3://encode-public/2020/07/03/13cfd24e-af2e-4226-a453-75fd68cd6257/ENCFF080KWE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/13cfd24e-af2e-4226-a453-75fd68cd6257/ENCFF080KWE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF643LUR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR917FJW	TF ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	17β-estradiol, CSF1, Interleukin-3	10 nM, 100 nM								Cebpa-rat	DNA						2022-05-10	community		shearing (Covaris generic)		1	1_1							/files/ENCFF110SOB/, /files/ENCFF011FSZ/	1418342	Roderic Guigo, CRG	e80386fbaa909d2b671e716c668fff22		https://www.encodeproject.org/files/ENCFF643LUR/@@download/ENCFF643LUR.bed.gz				released	s3://encode-public/2022/01/27/8e491583-e47d-4e4b-9c8b-7c1228fcacd7/ENCFF643LUR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/01/27/8e491583-e47d-4e4b-9c8b-7c1228fcacd7/ENCFF643LUR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF831RSH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR917FJW	TF ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	17β-estradiol, CSF1, Interleukin-3	10 nM, 100 nM								Cebpa-rat	DNA						2022-05-10	community		shearing (Covaris generic)		1, 2	1_1, 2_1							/files/ENCFF327JFG/, /files/ENCFF744SVA/, /files/ENCFF356LFX/, /files/ENCFF147DMR/, /files/ENCFF038SVD/	337113	ENCODE Processing Pipeline	08236b5736c024b10723695abd891bd5		https://www.encodeproject.org/files/ENCFF831RSH/@@download/ENCFF831RSH.bed.gz				released	s3://encode-public/2023/02/12/b25cd0c2-d212-4820-9634-80f21d11910a/ENCFF831RSH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/12/b25cd0c2-d212-4820-9634-80f21d11910a/ENCFF831RSH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.1 GRCh38	released			
ENCFF832IIP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR214ZAV	TF ChIP-seq	/human-donors/ENCDO336AAA/	EFO:0007950	GM23338	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:CREB1'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/1385/'], '@type': ['Target', 'Item'], 'label': 'CREB1', 'title': 'CREB1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'adb8d336-00d7-4fd1-9293-13f93a065fcf', 'schema_version': '14', 'name': 'CREB1-human', '@id': '/targets/CREB1-human/', 'status': 'released'}				CREB1-human	DNA						2020-06-30	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF778VIC/, /files/ENCFF043ERS/, /files/ENCFF356LFX/, /files/ENCFF137NTQ/	329086	ENCODE Processing Pipeline	8ea29cc3a298a51f21e0273b3ba45c0b		https://www.encodeproject.org/files/ENCFF832IIP/@@download/ENCFF832IIP.bed.gz				released	s3://encode-public/2020/06/30/50ffe4b9-757e-4b00-af7f-c2212e3a8136/ENCFF832IIP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/06/30/50ffe4b9-757e-4b00-af7f-c2212e3a8136/ENCFF832IIP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read depth		
ENCFF264GAF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR528PSI	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3131/'], '@type': ['Target', 'Item'], 'name': 'HLF-human', 'label': 'HLF', '@id': '/targets/HLF-human/', 'title': 'HLF (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'd599fedf-fb93-4aaf-9583-960bdf0fc914', 'status': 'released'}				HLF-human	DNA						2016-10-12	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF870WRN/, /files/ENCFF356LFX/, /files/ENCFF730FBR/, /files/ENCFF940MAY/	1122370	ENCODE Processing Pipeline	37437b78720202ea577671cbc72a1ebb		https://www.encodeproject.org/files/ENCFF264GAF/@@download/ENCFF264GAF.bed.gz				released	s3://encode-public/2020/12/01/67d191fa-9cb6-4a36-8bbb-db27295e96b1/ENCFF264GAF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/67d191fa-9cb6-4a36-8bbb-db27295e96b1/ENCFF264GAF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	control low read depth		
ENCFF373KUZ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR519QYU	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-907'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/94039/'], '@type': ['Target', 'Item'], 'name': 'ZNF101-human', 'label': 'ZNF101', '@id': '/targets/ZNF101-human/', 'title': 'ZNF101 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'c07e88f4-d65a-49ea-8625-ae2fb8954f8e', 'status': 'released'}				ZNF101-human	DNA				formaldehyde		2020-07-08	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF855UPJ/, /files/ENCFF575RTZ/, /files/ENCFF356LFX/, /files/ENCFF690SWD/	75209	ENCODE Processing Pipeline	1fe7b5593b57ee8ed903a25eeb4f9db4		https://www.encodeproject.org/files/ENCFF373KUZ/@@download/ENCFF373KUZ.bed.gz				released	s3://encode-public/2020/07/01/cfff3d90-e232-4d3a-a7cf-2c8d112fe3df/ENCFF373KUZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/cfff3d90-e232-4d3a-a7cf-2c8d112fe3df/ENCFF373KUZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, low read depth, borderline replicate concordance, missing genetic modification reagents		
ENCFF287PXN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR908AOO	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	15.0 minute							NR3C1-human	DNA				formaldehyde		2017-10-19	GGR		sonication (Bioruptor Twin)	>200	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF356LFX/, /files/ENCFF570DMJ/, /files/ENCFF323EHV/, /files/ENCFF640NAZ/, /files/ENCFF695HAC/, /files/ENCFF156WXQ/, /files/ENCFF047PZM/	757109	ENCODE Processing Pipeline	d9277256c2935f58864ddc15d66c79d3		https://www.encodeproject.org/files/ENCFF287PXN/@@download/ENCFF287PXN.bed.gz				released	s3://encode-public/2021/01/01/a7bd9843-1772-4fcc-b1f0-bd028139b4de/ENCFF287PXN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/01/a7bd9843-1772-4fcc-b1f0-bd028139b4de/ENCFF287PXN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF865WCB	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR016OHL	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/57693/'], '@type': ['Target', 'Item'], 'name': 'ZNF317-human', 'label': 'ZNF317', '@id': '/targets/ZNF317-human/', 'title': 'ZNF317 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'ef0a1a64-9a52-40d1-8424-5ea254af860e', 'status': 'released'}				ZNF317-human	DNA				formaldehyde		2020-07-14	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF959XDT/, /files/ENCFF356LFX/, /files/ENCFF295DRP/, /files/ENCFF436EHA/	427468	ENCODE Processing Pipeline	bebac73def9df91c2ccb497e7851d9ea		https://www.encodeproject.org/files/ENCFF865WCB/@@download/ENCFF865WCB.bed.gz				released	s3://encode-public/2020/07/09/5230c9f8-1159-4228-ac2a-67565df16f2e/ENCFF865WCB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/09/5230c9f8-1159-4228-ac2a-67565df16f2e/ENCFF865WCB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF569TJP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR606KTL	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/8187/'], '@type': ['Target', 'Item'], 'name': 'ZNF239-human', 'label': 'ZNF239', '@id': '/targets/ZNF239-human/', 'title': 'ZNF239 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '979347b7-1591-4b19-8e26-b6160815c768', 'status': 'released'}				ZNF239-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF519CGZ/, /files/ENCFF576IWC/, /files/ENCFF356LFX/, /files/ENCFF174OKT/	121437	ENCODE Processing Pipeline	a28039262ad2576a146343676e993d31		https://www.encodeproject.org/files/ENCFF569TJP/@@download/ENCFF569TJP.bed.gz				released	s3://encode-public/2020/07/03/481dbfd1-ddff-4441-824a-a9c834868c35/ENCFF569TJP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/481dbfd1-ddff-4441-824a-a9c834868c35/ENCFF569TJP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF295MNC	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR195PUH	TF ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	17β-estradiol, CSF1, Interleukin-3	10 nM, 100 nM								Cebpa-rat	DNA						2022-05-10	community		shearing (Covaris generic)		1	1_1							/files/ENCFF144DPU/, /files/ENCFF584LZK/	4028546	Roderic Guigo, CRG	56c433f10fc2d25b89a0cf0707cbf35d		https://www.encodeproject.org/files/ENCFF295MNC/@@download/ENCFF295MNC.bed.gz				released	s3://encode-public/2022/01/27/6006d253-3154-4051-8d06-a065284bcd2d/ENCFF295MNC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/01/27/6006d253-3154-4051-8d06-a065284bcd2d/ENCFF295MNC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
