2023-12-25 10:23:06.208471	https://www.encodeproject.org/report/?type=Experiment&assay_slims=DNA+binding&assay_title=TF+ChIP-seq&target.investigated_as=transcription+factor&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&status=released&files.file_type=bed+narrowPeak&audit.ERROR.category%21=extremely+low+read+depth&audit.ERROR.category%21=missing+control+alignments&audit.ERROR.category%21=control+extremely+low+read+depth&audit.ERROR.category%21=not+compliant+biosample+characterization&audit.ERROR.category%21=extremely+low+read+length&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR000BSY/	ENCSR000BSY	ChIP-seq	TF ChIP-seq	cell line	/targets/YY1-human/	YY1	YY1	Homo sapiens Ishikawa	Ishikawa	UCSC-ENCODE-hg19:wgEncodeEH003240,GEO:GSM1010753,FactorBook:ENCSR000BSY	YY1 ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000NRC/,/files/ENCFF000NRD/,/files/ENCFF000NRE/,/files/ENCFF000NRF/,/files/ENCFF000NRG/,/files/ENCFF000NRI/,/files/ENCFF000NRK/,/files/ENCFF000NRQ/,/files/ENCFF001TVX/,/files/ENCFF001TVY/,/files/ENCFF430LNT/,/files/ENCFF315EYM/,/files/ENCFF479XWL/,/files/ENCFF762ZBE/,/files/ENCFF903XCL/,/files/ENCFF716RXW/,/files/ENCFF499IMB/,/files/ENCFF098QEO/,/files/ENCFF669AOK/,/files/ENCFF625MLL/,/files/ENCFF304RJT/,/files/ENCFF070HPE/,/files/ENCFF556GXA/,/files/ENCFF459FDP/,/files/ENCFF503BXM/,/files/ENCFF989RXK/,/files/ENCFF496WGW/,/files/ENCFF594TYR/,/files/ENCFF350GKX/,/files/ENCFF296AWW/,/files/ENCFF216FFW/,/files/ENCFF669NSG/,/files/ENCFF661UQS/,/files/ENCFF384VRR/,/files/ENCFF663JAM/,/files/ENCFF997GVP/,/files/ENCFF634IOQ/,/files/ENCFF354PDA/,/files/ENCFF505XQX/,/files/ENCFF551AAD/,/files/ENCFF501EHL/,/files/ENCFF689EVJ/,/files/ENCFF252JUD/,/files/ENCFF157VDU/,/files/ENCFF697BVA/,/files/ENCFF834OXB/,/files/ENCFF022DUI/,/files/ENCFF781ILH/,/files/ENCFF268FBB/,/files/ENCFF433GDW/,/files/ENCFF545PFH/,/files/ENCFF525MLU/		ENCBS034DOC	1,2	1	ENCAB000ANT	Homo sapiens	adult	39 years												/replicates/f5b0730e-f0ed-4ced-a8b6-da8d82175bf6/,/replicates/b6c40ed3-ee64-4c35-be53-e0630eee7d82/				
/experiments/ENCSR800KMQ/	ENCSR800KMQ	ChIP-seq	TF ChIP-seq	cell line	/targets/ZBTB43-human/	ZBTB43	ZBTB43	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB43	K562	GEO:GSE231000	ChIP-Seq on K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF771MKB/,/files/ENCFF198PIV/,/files/ENCFF684YRT/,/files/ENCFF076LYF/,/files/ENCFF850VPN/,/files/ENCFF440CUF/,/files/ENCFF497PET/,/files/ENCFF660SDW/,/files/ENCFF975FLQ/,/files/ENCFF375ADC/,/files/ENCFF624WBH/,/files/ENCFF124KCE/,/files/ENCFF881WUU/,/files/ENCFF431PCK/,/files/ENCFF334ZCX/,/files/ENCFF691NJB/,/files/ENCFF722QWH/,/files/ENCFF837JNH/,/files/ENCFF107JAJ/,/files/ENCFF129GRC/,/files/ENCFF914PGW/,/files/ENCFF478NNS/,/files/ENCFF322RZY/,/files/ENCFF678VUT/		ENCBS850KIF,ENCBS692LRY	1,2	1	ENCAB697XQW	Homo sapiens	adult	53 years										/organisms/human/		/replicates/07007a43-5a77-4168-b382-dc513aa16af5/,/replicates/26ace6cd-ac5d-4f91-b887-31ec3acf3edb/				
/experiments/ENCSR911MML/	ENCSR911MML	ChIP-seq	TF ChIP-seq	cell line	/targets/TCF3-human/	TCF3	TCF3	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens TCF3	HepG2	GEO:GSE170592	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF904RIB/,/files/ENCFF177YXT/,/files/ENCFF223ZKG/,/files/ENCFF428TCM/,/files/ENCFF904LAL/,/files/ENCFF317MJT/,/files/ENCFF038RTJ/,/files/ENCFF709VKH/,/files/ENCFF504HNE/,/files/ENCFF216PZU/,/files/ENCFF117UVW/,/files/ENCFF988VRI/,/files/ENCFF151YML/,/files/ENCFF400XTB/,/files/ENCFF813CJO/,/files/ENCFF850DUU/,/files/ENCFF417MVR/,/files/ENCFF902EKZ/,/files/ENCFF781HFQ/,/files/ENCFF720DLZ/,/files/ENCFF407QRG/,/files/ENCFF825QLF/,/files/ENCFF026RXB/,/files/ENCFF066OAK/		ENCBS908VFO,ENCBS076MBZ	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/fcbc75f5-f5e3-4a4b-a882-f77c759ecce4/,/replicates/88427b91-c913-4d0f-9da7-77dab813a5f4/				
/experiments/ENCSR000DYC/	ENCSR000DYC	ChIP-seq	TF ChIP-seq	cell line	/targets/MYC-human/	MYC	MYC	Homo sapiens A549	A549	UCSC-ENCODE-hg19:wgEncodeEH003385,GEO:GSM1003607,FactorBook:ENCSR000DYC	MYC ChIP-seq on human A549 produced by the Snyder lab	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000VOS/,/files/ENCFF000VOT/,/files/ENCFF000VOU/,/files/ENCFF000VOW/,/files/ENCFF000VOY/,/files/ENCFF000VOZ/,/files/ENCFF001VDO/,/files/ENCFF367WEI/,/files/ENCFF683CHH/,/files/ENCFF408TPS/,/files/ENCFF866MOR/,/files/ENCFF152UQP/,/files/ENCFF518QII/,/files/ENCFF040DDP/,/files/ENCFF471DSB/,/files/ENCFF483KJX/,/files/ENCFF030TJD/,/files/ENCFF330DSQ/,/files/ENCFF836BUW/,/files/ENCFF137VHW/,/files/ENCFF664QPV/,/files/ENCFF053JWJ/,/files/ENCFF338VRO/,/files/ENCFF814PWW/,/files/ENCFF506RVY/,/files/ENCFF997GTP/,/files/ENCFF629DJX/,/files/ENCFF304WAO/,/files/ENCFF674RQX/,/files/ENCFF542GMN/,/files/ENCFF046ZHW/,/files/ENCFF911WCU/,/files/ENCFF942QJS/,/files/ENCFF511NBR/,/files/ENCFF657NEN/,/files/ENCFF912FUK/,/files/ENCFF967HGY/,/files/ENCFF617MQS/,/files/ENCFF504USY/,/files/ENCFF181WTE/,/files/ENCFF449DCB/,/files/ENCFF390KQI/,/files/ENCFF976FUZ/,/files/ENCFF878NMO/,/files/ENCFF164EYD/,/files/ENCFF986AEC/,/files/ENCFF502JKO/,/files/ENCFF185ING/,/files/ENCFF773ZFL/,/files/ENCFF271PCB/,/files/ENCFF598BZD/,/files/ENCFF408CUQ/,/files/ENCFF028EHR/,/files/ENCFF409GQR/,/files/ENCFF722CWN/,/files/ENCFF688LBS/,/files/ENCFF835LXV/,/files/ENCFF356PWE/,/files/ENCFF668ESI/,/files/ENCFF107EUO/,/files/ENCFF333ZEX/,/files/ENCFF513CVN/,/files/ENCFF092DNS/,/files/ENCFF030IDQ/,/files/ENCFF698ZKJ/,/files/ENCFF634AZI/,/files/ENCFF091HPG/,/files/ENCFF838EZP/,/files/ENCFF074NPF/		ENCBS159AAA	1,2	1	ENCAB000AET	Homo sapiens	adult	58 years												/replicates/354a322d-371e-40c7-9295-fc32224ed483/,/replicates/03e0f801-d391-4f62-a9e5-c39a79ff66eb/				
/experiments/ENCSR000DUG/	ENCSR000DUG	ChIP-seq	TF ChIP-seq	cell line	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens HepG2	HepG2	FactorBook:ENCSR000DUG,UCSC-ENCODE-hg19:wgEncodeEH000401,GEO:GSM749715	CTCF ChIP-seq on human HepG2	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001HNJ/,/files/ENCFF001HNK/,/files/ENCFF001HNL/,/files/ENCFF001HNM/,/files/ENCFF001HNN/,/files/ENCFF001HNO/,/files/ENCFF001HNQ/,/files/ENCFF001HNR/,/files/ENCFF001HNT/,/files/ENCFF001HNU/,/files/ENCFF001XQZ/,/files/ENCFF001XRA/,/files/ENCFF001XRB/,/files/ENCFF001XRC/,/files/ENCFF002DCX/,/files/ENCFF661OYF/,/files/ENCFF440GGX/,/files/ENCFF765BSR/,/files/ENCFF618KYW/,/files/ENCFF026NDL/,/files/ENCFF172PBD/,/files/ENCFF885OXB/,/files/ENCFF687OTC/,/files/ENCFF924MLI/,/files/ENCFF762KMR/,/files/ENCFF704QYE/,/files/ENCFF798FCU/,/files/ENCFF839AXT/,/files/ENCFF523VNT/,/files/ENCFF268BVK/,/files/ENCFF704ECS/,/files/ENCFF032SPH/,/files/ENCFF502NOT/,/files/ENCFF930ESG/,/files/ENCFF970OAZ/,/files/ENCFF841SRT/,/files/ENCFF712ESX/,/files/ENCFF737RKZ/,/files/ENCFF031HLG/,/files/ENCFF669KJM/,/files/ENCFF691ZUP/,/files/ENCFF119PKI/,/files/ENCFF781SVT/,/files/ENCFF899XIH/,/files/ENCFF405OKT/,/files/ENCFF127KUP/	/experiment-series/ENCSR503GEG/	ENCBS680YLF,ENCBS645YGY	1,2	1	ENCAB000AFP	Homo sapiens	child	15 years												/replicates/78ef3155-a17d-4938-b053-3b98abd7c13f/,/replicates/31b24e98-1e71-40e1-8d44-a8a316d4bff6/				
/experiments/ENCSR261EBV/	ENCSR261EBV	ChIP-seq	TF ChIP-seq	cell line	/targets/AFF4-human/	AFF4	AFF4	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens AFF4	WTC11	GEO:GSE230918	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF661IGO/,/files/ENCFF839GVX/,/files/ENCFF773MWU/,/files/ENCFF376WBO/,/files/ENCFF590VFH/,/files/ENCFF044OIH/,/files/ENCFF406CNC/,/files/ENCFF019MKT/,/files/ENCFF182MYC/,/files/ENCFF140QLY/,/files/ENCFF720SAV/,/files/ENCFF175FXX/,/files/ENCFF474UTJ/,/files/ENCFF685JMN/,/files/ENCFF016PVF/,/files/ENCFF900UFL/,/files/ENCFF614YUI/,/files/ENCFF272XMQ/,/files/ENCFF556XTF/,/files/ENCFF409WRR/,/files/ENCFF835WQS/,/files/ENCFF302NCY/,/files/ENCFF178TLJ/,/files/ENCFF772OAD/		ENCBS118TWJ,ENCBS792GQU	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/fae12481-262b-4b8c-9ffe-fdf7db4a64de/,/replicates/286f3901-ca68-45ed-b3fd-d06db42a46da/				
/experiments/ENCSR418XXL/	ENCSR418XXL	ChIP-seq	TF ChIP-seq	cell line	/targets/HOXD13-human/	HOXD13	HOXD13	Homo sapiens HEK293 genetically modified (insertion) using CRISPR targeting H. sapiens HOXD13	HEK293	GEO:GSE231133	ChIP-Seq on HEK293	Richard Myers, HAIB	ENCODE	released	/files/ENCFF505VJP/,/files/ENCFF971JHN/,/files/ENCFF685TXU/,/files/ENCFF774PST/,/files/ENCFF584XER/,/files/ENCFF727XIG/,/files/ENCFF293LKS/,/files/ENCFF011BMF/,/files/ENCFF139WMR/,/files/ENCFF077WCO/,/files/ENCFF595PNM/,/files/ENCFF223BOC/,/files/ENCFF307BTE/,/files/ENCFF140VAC/,/files/ENCFF241BQH/,/files/ENCFF661LST/,/files/ENCFF600YOF/,/files/ENCFF950KNK/,/files/ENCFF606SFP/,/files/ENCFF590OUV/,/files/ENCFF660JKK/,/files/ENCFF323WJE/,/files/ENCFF113VWD/,/files/ENCFF440TUI/		ENCBS265ZWB,ENCBS465MMM	1,2	1	ENCAB697XQW	Homo sapiens	embryonic											/organisms/human/		/replicates/fea1046a-42f9-465f-b70b-cab65919bb52/,/replicates/79e4de6f-f267-454e-98e2-0cf5d5d44b7b/				
/experiments/ENCSR000BJI/	ENCSR000BJI	ChIP-seq	TF ChIP-seq	cell line	/targets/PAX5-human/	PAX5	PAX5	Homo sapiens GM12892	GM12892	FactorBook:ENCSR000BJI,GEO:GSM803334,UCSC-ENCODE-hg19:wgEncodeEH001546	PAX5 ChIP-seq protocol v041610.1 on human GM12892	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000OKH/,/files/ENCFF000OKI/,/files/ENCFF000OKJ/,/files/ENCFF000OKK/,/files/ENCFF000OKN/,/files/ENCFF000OKO/,/files/ENCFF000OKT/,/files/ENCFF000OKU/,/files/ENCFF001UAI/,/files/ENCFF001UAJ/,/files/ENCFF002CIM/,/files/ENCFF549WLL/,/files/ENCFF945KFJ/,/files/ENCFF968WVT/,/files/ENCFF508IXY/,/files/ENCFF853EOZ/,/files/ENCFF597RTF/,/files/ENCFF996BLA/,/files/ENCFF449WJL/,/files/ENCFF436ING/,/files/ENCFF598OWC/,/files/ENCFF554HFV/,/files/ENCFF528MUQ/,/files/ENCFF600QUB/,/files/ENCFF483YRQ/,/files/ENCFF959MZS/,/files/ENCFF454RFY/,/files/ENCFF182KEP/,/files/ENCFF687OWF/,/files/ENCFF935PHV/,/files/ENCFF823ONV/,/files/ENCFF363SED/,/files/ENCFF300QIO/,/files/ENCFF009EFA/,/files/ENCFF466ZRQ/,/files/ENCFF997VAB/,/files/ENCFF695WYO/,/files/ENCFF816OKT/,/files/ENCFF773YTH/,/files/ENCFF880DMQ/,/files/ENCFF739NBS/,/files/ENCFF153GZI/,/files/ENCFF984TXE/,/files/ENCFF340WIZ/,/files/ENCFF193OCY/,/files/ENCFF547IEN/,/files/ENCFF440EED/,/files/ENCFF144WTR/,/files/ENCFF753BHX/,/files/ENCFF091LAH/,/files/ENCFF278EDE/,/files/ENCFF412WIT/,/files/ENCFF970AGW/,/files/ENCFF635MSF/,/files/ENCFF437CZQ/,/files/ENCFF809RDU/,/files/ENCFF668COV/,/files/ENCFF422PCI/		ENCBS055ENC	2,1	1	ENCAB000AJS	Homo sapiens	unknown													/replicates/9fa0b90d-e328-4cc3-af9e-96110e56960b/,/replicates/e5696c47-7b51-4ec4-af77-5c26cc835311/				
/experiments/ENCSR000DZZ/	ENCSR000DZZ	ChIP-seq	TF ChIP-seq	cell line	/targets/TBP-human/	TBP	TBP	Homo sapiens GM12878	GM12878	FactorBook:ENCSR000DZZ,UCSC-ENCODE-hg19:wgEncodeEH001798,GEO:GSM935277	TBP ChIP-seq on human GM12878	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000WFF/,/files/ENCFF000WFG/,/files/ENCFF000WFH/,/files/ENCFF000WFI/,/files/ENCFF000WFP/,/files/ENCFF000WFQ/,/files/ENCFF001VFO/,/files/ENCFF002CPR/,/files/ENCFF695KXC/,/files/ENCFF620DDS/,/files/ENCFF336RFB/,/files/ENCFF987AWV/,/files/ENCFF910NHM/,/files/ENCFF641CUP/,/files/ENCFF096FSP/,/files/ENCFF532CDZ/,/files/ENCFF498BXQ/,/files/ENCFF776GMP/,/files/ENCFF228HAQ/,/files/ENCFF595HYD/,/files/ENCFF054TZW/,/files/ENCFF052EPC/,/files/ENCFF875GEQ/,/files/ENCFF490VYC/,/files/ENCFF457FYU/,/files/ENCFF113YPN/,/files/ENCFF743BZR/,/files/ENCFF374HNZ/,/files/ENCFF273WAS/,/files/ENCFF282ODT/,/files/ENCFF157IRI/,/files/ENCFF327NLV/,/files/ENCFF114FIS/,/files/ENCFF554YCY/,/files/ENCFF343WTN/,/files/ENCFF407UYH/,/files/ENCFF611SGJ/,/files/ENCFF571FGG/,/files/ENCFF971BRF/,/files/ENCFF896UZB/,/files/ENCFF571NAX/,/files/ENCFF285WOP/,/files/ENCFF518OLR/,/files/ENCFF268NXQ/,/files/ENCFF423AUD/,/files/ENCFF383GJE/,/files/ENCFF130LTQ/,/files/ENCFF508VCB/,/files/ENCFF348ICN/,/files/ENCFF241JYV/,/files/ENCFF960GCU/,/files/ENCFF623JXN/,/files/ENCFF779TIO/,/files/ENCFF523WRB/,/files/ENCFF017ZEX/,/files/ENCFF863HTV/,/files/ENCFF006EGB/,/files/ENCFF527GZE/,/files/ENCFF309PEQ/,/files/ENCFF953XVQ/,/files/ENCFF678TPL/,/files/ENCFF151HGD/,/files/ENCFF491BTH/,/files/ENCFF225LVL/,/files/ENCFF079MFO/,/files/ENCFF681RLM/,/files/ENCFF202GYW/,/files/ENCFF099PYR/,/files/ENCFF885JCF/,/files/ENCFF571OXR/,/files/ENCFF361XVF/		ENCBS630AAA	1,2	1	ENCAB000ALR	Homo sapiens	adult													/replicates/cd701c25-391d-4f82-93a9-cb38df82cf15/,/replicates/052ce2d3-2846-4b51-a9c0-8200cbae0433/				
/experiments/ENCSR479RZV/	ENCSR479RZV	ChIP-seq	TF ChIP-seq	cell line	/targets/CBFB-human/	CBFB	CBFB	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens CBFB	HepG2	GEO:GSE170191	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF747FIK/,/files/ENCFF404MQV/,/files/ENCFF545LMN/,/files/ENCFF266JJL/,/files/ENCFF951CCL/,/files/ENCFF568ZAN/,/files/ENCFF535DQJ/,/files/ENCFF389HNP/,/files/ENCFF002OAE/,/files/ENCFF629EAR/,/files/ENCFF692FKJ/,/files/ENCFF392GNM/,/files/ENCFF850YAO/,/files/ENCFF404XOH/,/files/ENCFF926ZLT/,/files/ENCFF889WEI/,/files/ENCFF961BAG/,/files/ENCFF129WYT/,/files/ENCFF332JEM/,/files/ENCFF335NKN/,/files/ENCFF565LVQ/,/files/ENCFF866BRJ/,/files/ENCFF349HFU/,/files/ENCFF183LNA/		ENCBS327VWY,ENCBS360TXN	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/a756d7f6-2160-4e0b-86fd-4faeae9ebd5b/,/replicates/ed5c1621-49d9-48fb-99b0-42a885988e23/				
/experiments/ENCSR000EXP/	ENCSR000EXP	ChIP-seq	TF ChIP-seq	primary cell	/targets/GATA1-human/	GATA1	GATA1	Homo sapiens erythroblast male	erythroblast	GEO:GSM935465,FactorBook:ENCSR000EXP,UCSC-ENCODE-hg19:wgEncodeEH001765	GATA1 ChIP-seq on human peripheral derived blood-erythroblast	Peggy Farnham, USC	ENCODE	released	/files/ENCFF000ZOC/,/files/ENCFF000ZOD/,/files/ENCFF000ZOE/,/files/ENCFF000ZOG/,/files/ENCFF000ZOM/,/files/ENCFF000ZOO/,/files/ENCFF001VQR/,/files/ENCFF002CZV/,/files/ENCFF116EJH/,/files/ENCFF845AVW/,/files/ENCFF790KMN/,/files/ENCFF531ZMI/,/files/ENCFF525TNI/,/files/ENCFF227FQU/,/files/ENCFF781IPH/,/files/ENCFF240TUY/,/files/ENCFF005ZIF/,/files/ENCFF242KQG/,/files/ENCFF281KWH/,/files/ENCFF806KUU/,/files/ENCFF169DYJ/,/files/ENCFF686YRS/,/files/ENCFF738YHN/,/files/ENCFF904HSP/,/files/ENCFF289ZYB/,/files/ENCFF557WPE/,/files/ENCFF799NBQ/,/files/ENCFF958RDY/,/files/ENCFF294PBP/,/files/ENCFF115XBG/,/files/ENCFF989CUD/,/files/ENCFF761KHM/,/files/ENCFF180BYN/,/files/ENCFF296IHK/,/files/ENCFF408REN/,/files/ENCFF535DUM/,/files/ENCFF276JSK/,/files/ENCFF012SQP/,/files/ENCFF755XKO/,/files/ENCFF931ZMO/,/files/ENCFF126FBH/,/files/ENCFF091ANC/,/files/ENCFF957CWW/,/files/ENCFF372YKO/,/files/ENCFF330USX/,/files/ENCFF095RCE/,/files/ENCFF787KOF/,/files/ENCFF244VDI/,/files/ENCFF285AZE/,/files/ENCFF109HTJ/,/files/ENCFF909ATA/,/files/ENCFF853VZF/,/files/ENCFF196ZBR/,/files/ENCFF554TWJ/,/files/ENCFF365JBS/,/files/ENCFF808OZI/,/files/ENCFF600GPQ/,/files/ENCFF659MFP/,/files/ENCFF568HXZ/,/files/ENCFF659GQQ/,/files/ENCFF448OOH/,/files/ENCFF584SDT/,/files/ENCFF325XBB/,/files/ENCFF313QNM/,/files/ENCFF462TRI/,/files/ENCFF403SHM/,/files/ENCFF155OGU/,/files/ENCFF045JUT/,/files/ENCFF812PBG/,/files/ENCFF920FZN/,/files/ENCFF867JAR/		ENCBS357AAA	2,1	1	ENCAB000AGS	Homo sapiens	unknown													/replicates/c2eaa3fc-78d3-4a5f-8027-6fc10712f3a3/,/replicates/283e1727-cfe0-442f-825d-e45396d73984/				
/experiments/ENCSR136EQX/	ENCSR136EQX	ChIP-seq	TF ChIP-seq	cell line	/targets/PBX3-human/	PBX3	PBX3	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens PBX3	HepG2	GEO:GSE231125	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF947DEQ/,/files/ENCFF009OEL/,/files/ENCFF036QML/,/files/ENCFF370QWW/,/files/ENCFF214ARP/,/files/ENCFF310NYJ/,/files/ENCFF399WAG/,/files/ENCFF698WMJ/,/files/ENCFF995PTT/,/files/ENCFF814GHI/,/files/ENCFF759TZS/,/files/ENCFF406OIK/,/files/ENCFF041RXQ/,/files/ENCFF168HYG/,/files/ENCFF393UWP/,/files/ENCFF793WXK/,/files/ENCFF212LXS/,/files/ENCFF672RKS/,/files/ENCFF558AKZ/,/files/ENCFF284PFY/,/files/ENCFF595DMG/,/files/ENCFF785IKT/,/files/ENCFF278VKK/,/files/ENCFF442WXO/		ENCBS532AWO,ENCBS734YZI	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/9e276e16-aee3-4f12-9555-13a7080337a5/,/replicates/01d2f1f9-9d78-46f8-8cc1-421306d99546/				
/experiments/ENCSR000BIV/	ENCSR000BIV	ChIP-seq	TF ChIP-seq	cell line	/targets/SRF-human/	SRF	SRF	Homo sapiens H1	H1	FactorBook:ENCSR000BIV,UCSC-ENCODE-hg19:wgEncodeEH001533,GEO:GSM803425	SRF ChIP-seq protocol PCR1x on human H1-hESC	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000OUH/,/files/ENCFF000OUJ/,/files/ENCFF000OUK/,/files/ENCFF000OUM/,/files/ENCFF000OUN/,/files/ENCFF000OUP/,/files/ENCFF000OUU/,/files/ENCFF000OUX/,/files/ENCFF001UCQ/,/files/ENCFF001UCR/,/files/ENCFF002CJN/,/files/ENCFF391RQV/,/files/ENCFF160PEL/,/files/ENCFF519XKL/,/files/ENCFF890OOH/,/files/ENCFF575DNN/,/files/ENCFF735MSB/,/files/ENCFF314GBK/,/files/ENCFF714CGS/,/files/ENCFF372HNB/,/files/ENCFF991QNZ/,/files/ENCFF042THE/,/files/ENCFF257UEB/,/files/ENCFF996WRR/,/files/ENCFF556LAR/,/files/ENCFF941KEV/,/files/ENCFF993FKD/,/files/ENCFF172RUG/,/files/ENCFF069VMV/,/files/ENCFF814WQX/,/files/ENCFF303NCA/,/files/ENCFF751NVH/,/files/ENCFF854QYP/,/files/ENCFF582KQD/,/files/ENCFF368SFI/,/files/ENCFF345IDL/,/files/ENCFF400PLE/,/files/ENCFF811ACP/,/files/ENCFF125TYF/,/files/ENCFF145RHD/,/files/ENCFF725LDD/,/files/ENCFF722XXZ/,/files/ENCFF829GZY/,/files/ENCFF719LEM/,/files/ENCFF605EQP/,/files/ENCFF471LWP/,/files/ENCFF579CKS/,/files/ENCFF462VGX/,/files/ENCFF514HNS/,/files/ENCFF966OGG/,/files/ENCFF542MPK/,/files/ENCFF077XRR/,/files/ENCFF091VKW/,/files/ENCFF032EGQ/,/files/ENCFF036PEF/,/files/ENCFF895NPQ/,/files/ENCFF168HLI/,/files/ENCFF183ROM/,/files/ENCFF809ZEZ/,/files/ENCFF540USA/,/files/ENCFF476JVZ/,/files/ENCFF773CLH/,/files/ENCFF169PZI/,/files/ENCFF158KUZ/,/files/ENCFF131PJM/,/files/ENCFF920RYL/,/files/ENCFF074OGQ/,/files/ENCFF336DOP/,/files/ENCFF228VDN/,/files/ENCFF648QJE/,/files/ENCFF247GPT/,/files/ENCFF319KLB/,/files/ENCFF546GUP/,/files/ENCFF613XJU/		ENCBS111ENC	2,1	1	ENCAB000ALE	Homo sapiens	embryonic													/replicates/9f116732-ac57-4d21-9ce2-a99610cc99ba/,/replicates/2f3b73dd-750b-43c7-b292-a063b2d54fda/				
/experiments/ENCSR150LGS/	ENCSR150LGS	ChIP-seq	TF ChIP-seq	cell line	/targets/E2F5-human/	E2F5	E2F5	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens E2F5	WTC11	GEO:GSE231159	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF242UYW/,/files/ENCFF724ZAN/,/files/ENCFF087FPU/,/files/ENCFF746QNQ/,/files/ENCFF831UZC/,/files/ENCFF274QFR/,/files/ENCFF776ECI/,/files/ENCFF875QKE/,/files/ENCFF148ZPR/,/files/ENCFF826WUD/,/files/ENCFF495SJE/,/files/ENCFF583KAD/,/files/ENCFF010CIY/,/files/ENCFF620XYU/,/files/ENCFF568UFG/,/files/ENCFF905GYS/,/files/ENCFF558JOH/,/files/ENCFF428TZW/,/files/ENCFF890ZPX/,/files/ENCFF874MGV/,/files/ENCFF688OLF/,/files/ENCFF257EFY/,/files/ENCFF449LLF/,/files/ENCFF404YCP/		ENCBS106IVY,ENCBS852PXN	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/2a5cf35c-88ce-4f12-af7e-13ed504af68f/,/replicates/046d633e-1aa0-403d-9a14-1d6db45a07ac/				
